N,channel_sync,rho,seed,device,device_index,trace_sha256,p_bg,p_gb,device_index_entropy,pi_bad_observed,lag1_autocorr,lag1_autocorr_theory,rate_jitter_sigma_log,rate_jitter_p10,rate_jitter_p50,rate_jitter_p90,resample_attempt
4,common,0.0,1703,device_3,3,c56937f4997419338f8c9cdda735c777da44d445c46c2ba6269c577b1eb41cc0,0.8,0.2,0,0.1985,-0.001800151244794757,0.0,0.25,0.7258312785051446,1.0068436339778941,1.3775017218765948,0
4,common,0.75,1701,device_0,0,8bfed79f09ed4f547dfe3a02b672ac0480e06a5b8b6b429cf2398ebc3188fcf8,0.2,0.05,0,0.2038,0.7377209806197738,0.75,0.25,0.724365430548855,0.9980333308591841,1.3693732953829598,0
4,common,0.75,1701,device_1,1,8bfed79f09ed4f547dfe3a02b672ac0480e06a5b8b6b429cf2398ebc3188fcf8,0.2,0.05,0,0.2038,0.7377209806197738,0.75,0.25,0.724365430548855,0.9980333308591841,1.3693732953829598,0
4,common,0.75,1701,device_2,2,8bfed79f09ed4f547dfe3a02b672ac0480e06a5b8b6b429cf2398ebc3188fcf8,0.2,0.05,0,0.2038,0.7377209806197738,0.75,0.25,0.724365430548855,0.9980333308591841,1.3693732953829598,0
4,common,0.75,1701,device_3,3,8bfed79f09ed4f547dfe3a02b672ac0480e06a5b8b6b429cf2398ebc3188fcf8,0.2,0.05,0,0.2038,0.7377209806197738,0.75,0.25,0.724365430548855,0.9980333308591841,1.3693732953829598,0
4,common,0.75,1702,device_0,0,3631ca9453b62362570d3fd0dee38a7cda67a62314f882530b961abfd5fcc4ad,0.2,0.05,0,0.2084,0.7526749545009777,0.75,0.25,0.7223537409034041,0.9975166111990028,1.3669650641560984,0
4,common,0.75,1702,device_1,1,3631ca9453b62362570d3fd0dee38a7cda67a62314f882530b961abfd5fcc4ad,0.2,0.05,0,0.2084,0.7526749545009777,0.75,0.25,0.7223537409034041,0.9975166111990028,1.3669650641560984,0
4,common,0.75,1702,device_2,2,3631ca9453b62362570d3fd0dee38a7cda67a62314f882530b961abfd5fcc4ad,0.2,0.05,0,0.2084,0.7526749545009777,0.75,0.25,0.7223537409034041,0.9975166111990028,1.3669650641560984,0
4,common,0.75,1702,device_3,3,3631ca9453b62362570d3fd0dee38a7cda67a62314f882530b961abfd5fcc4ad,0.2,0.05,0,0.2084,0.7526749545009777,0.75,0.25,0.7223537409034041,0.9975166111990028,1.3669650641560984,0
4,common,0.75,1703,device_0,0,213eaabf02e4cdabe508eb9f44e471f92ab1273c0d53d4b6f6edd50c1d322654,0.2,0.05,0,0.2091,0.7538894198635822,0.75,0.25,0.7254085610588458,1.0024281924833711,1.384315087684925,0
4,common,0.75,1703,device_1,1,213eaabf02e4cdabe508eb9f44e471f92ab1273c0d53d4b6f6edd50c1d322654,0.2,0.05,0,0.2091,0.7538894198635822,0.75,0.25,0.7254085610588458,1.0024281924833711,1.384315087684925,0
4,common,0.75,1703,device_2,2,213eaabf02e4cdabe508eb9f44e471f92ab1273c0d53d4b6f6edd50c1d322654,0.2,0.05,0,0.2091,0.7538894198635822,0.75,0.25,0.7254085610588458,1.0024281924833711,1.384315087684925,0
4,common,0.75,1703,device_3,3,213eaabf02e4cdabe508eb9f44e471f92ab1273c0d53d4b6f6edd50c1d322654,0.2,0.05,0,0.2091,0.7538894198635822,0.75,0.25,0.7254085610588458,1.0024281924833711,1.384315087684925,0
4,common,0.975,1701,device_0,0,3f411437569c4b42aa9d50c37cf6532d8b09d821140731f4a3a4bbda9b9afe42,0.020000000000000018,0.0050000000000000044,0,0.1992,0.9789949792069076,0.975,0.25,0.7297677047866288,1.0022097642465506,1.3797206872333794,0
4,common,0.975,1701,device_1,1,3f411437569c4b42aa9d50c37cf6532d8b09d821140731f4a3a4bbda9b9afe42,0.020000000000000018,0.0050000000000000044,0,0.1992,0.9789949792069076,0.975,0.25,0.7297677047866288,1.0022097642465506,1.3797206872333794,0
4,common,0.975,1701,device_2,2,3f411437569c4b42aa9d50c37cf6532d8b09d821140731f4a3a4bbda9b9afe42,0.020000000000000018,0.0050000000000000044,0,0.1992,0.9789949792069076,0.975,0.25,0.7297677047866288,1.0022097642465506,1.3797206872333794,0
4,common,0.975,1701,device_3,3,3f411437569c4b42aa9d50c37cf6532d8b09d821140731f4a3a4bbda9b9afe42,0.020000000000000018,0.0050000000000000044,0,0.1992,0.9789949792069076,0.975,0.25,0.7297677047866288,1.0022097642465506,1.3797206872333794,0
4,common,0.975,1702,device_0,0,04084b22d4e789c7d5d86a2c0afa9dc3313fab39ddf2fe7b24d8d7d355b82bad,0.020000000000000018,0.0050000000000000044,0,0.1959,0.9765108226097688,0.975,0.25,0.7223342985127764,0.9988868051726555,1.3788322337666339,8
4,common,0.975,1702,device_1,1,04084b22d4e789c7d5d86a2c0afa9dc3313fab39ddf2fe7b24d8d7d355b82bad,0.020000000000000018,0.0050000000000000044,0,0.1959,0.9765108226097688,0.975,0.25,0.7223342985127764,0.9988868051726555,1.3788322337666339,8
4,common,0.975,1702,device_2,2,04084b22d4e789c7d5d86a2c0afa9dc3313fab39ddf2fe7b24d8d7d355b82bad,0.020000000000000018,0.0050000000000000044,0,0.1959,0.9765108226097688,0.975,0.25,0.7223342985127764,0.9988868051726555,1.3788322337666339,8
4,common,0.975,1702,device_3,3,04084b22d4e789c7d5d86a2c0afa9dc3313fab39ddf2fe7b24d8d7d355b82bad,0.020000000000000018,0.0050000000000000044,0,0.1959,0.9765108226097688,0.975,0.25,0.7223342985127764,0.9988868051726555,1.3788322337666339,8
4,common,0.975,1703,device_0,0,3278c988f861c97f3a39e3d7345a10c797cb8910b5d0358cbf548c1216230b3d,0.020000000000000018,0.0050000000000000044,0,0.1925,0.9761966099295798,0.975,0.25,0.7299294000200234,0.9992650054247971,1.3740334554489204,1
4,common,0.975,1703,device_1,1,3278c988f861c97f3a39e3d7345a10c797cb8910b5d0358cbf548c1216230b3d,0.020000000000000018,0.0050000000000000044,0,0.1925,0.9761966099295798,0.975,0.25,0.7299294000200234,0.9992650054247971,1.3740334554489204,1
4,common,0.975,1703,device_2,2,3278c988f861c97f3a39e3d7345a10c797cb8910b5d0358cbf548c1216230b3d,0.020000000000000018,0.0050000000000000044,0,0.1925,0.9761966099295798,0.975,0.25,0.7299294000200234,0.9992650054247971,1.3740334554489204,1
4,common,0.975,1703,device_3,3,3278c988f861c97f3a39e3d7345a10c797cb8910b5d0358cbf548c1216230b3d,0.020000000000000018,0.0050000000000000044,0,0.1925,0.9761966099295798,0.975,0.25,0.7299294000200234,0.9992650054247971,1.3740334554489204,1
8,independent,0.0,1701,device_0,0,92cf0b2e17979e08f2350152726a5b742bbb4fdb8cfe51e23918a21f1ae8c9a9,0.8,0.2,0,0.2041,-0.005175586574489375,0.0,0.25,0.7228039729679671,1.001459252906029,1.3765291291613604,0
8,independent,0.0,1701,device_1,1,614e85fa4d6120539b63632dc5ddaff4b99f6a363d448e0cfa08132f134e34d8,0.8,0.2,1,0.2069,-0.008604469875060661,0.0,0.25,0.721764704956795,0.9992014319136636,1.3819584317286333,0
8,independent,0.0,1701,device_2,2,2fa87752f95a126185782e0847e7fdf3f73d655fe5a8f457e70c7d2d6740ce19,0.8,0.2,2,0.1962,-0.00252558978942565,0.0,0.25,0.730081315537565,0.9968136932638152,1.3789300166513594,0
8,independent,0.0,1701,device_3,3,e7f812283e52becf7a5da02b2c9264e29a39f517e10b1e0dabd0c030c167b1ef,0.8,0.2,3,0.1946,-0.017692844004053992,0.0,0.25,0.7258691823849531,1.0016449412937267,1.3849992567465852,0
8,independent,0.0,1701,device_4,4,012ef931ecbf43593868f9c942e529f78323134df1c59b9f63b4fc2c9540a834,0.8,0.2,4,0.2026,0.014050306597397302,0.0,0.25,0.725654053739516,1.0032489950828964,1.382162656765965,0
8,independent,0.0,1701,device_5,5,7692a516a8a7f7f165327b28b23bc068f74896c085f433d83f5a5eb20cdcaa28,0.8,0.2,5,0.2037,-0.008617886359323148,0.0,0.25,0.7337137466557827,1.0019548251028976,1.368518980033369,0
8,independent,0.0,1701,device_6,6,7ac2d8b53ccda53d89001b3f96aa414b0974f9a631636ac02fb68c4138d7fce1,0.8,0.2,6,0.1992,0.005363421109277575,0.0,0.25,0.7204336735356842,1.0014708502662644,1.3794090442702573,0
8,independent,0.0,1701,device_7,7,2d5760ce5feba6d8b11a32fa756ca47276f335dfac8cdf89844663016e75e8c3,0.8,0.2,7,0.2051,-0.008404703709165616,0.0,0.25,0.7248870528190251,0.9995558179253055,1.3742311157639078,0
8,independent,0.0,1702,device_0,0,ca3f85a7a16f8b33bbb9e42d5c7346f58e31b060f56bbe6419ebbec63c49ecfb,0.8,0.2,0,0.2044,-0.0003880774600071656,0.0,0.25,0.7272171318666795,0.9977683825918804,1.3791519758171793,0
8,independent,0.0,1702,device_1,1,201d29cf97407684d4aea04c35b54586d783780e944fee98a9895788f50ea9ae,0.8,0.2,1,0.2003,0.006716975562169496,0.0,0.25,0.7246232248639861,1.0061149457123375,1.3803526973167801,0
8,independent,0.0,1702,device_2,2,5be99e5f6b2e523d7acba62686e11f388beb77309849e6c32cb202520e466972,0.8,0.2,2,0.1994,-0.007920137677241567,0.0,0.25,0.7208107162819725,0.9980653307498552,1.3766768631317081,0
8,independent,0.0,1702,device_3,3,cff04430139e1bf589fcee611ef62276c7abf2fb07afac151c05b940c0a0f796,0.8,0.2,3,0.1994,-0.0021577842152455725,0.0,0.25,0.7291275284296929,0.992773635643641,1.3842926171130718,0
8,independent,0.0,1702,device_4,4,e14d53ea4925a58e38f13fb2cb87c542efb217c5bdcfe0ab2c77d2ae6d233caf,0.8,0.2,4,0.2049,-0.006679742534324113,0.0,0.25,0.7261298498458487,0.9959212210514492,1.3862585977312734,0
8,independent,0.0,1702,device_5,5,e51bede21fccb8d54d969a8b76ce47d0dec103da5de3e3855b7d86359cbe80e3,0.8,0.2,5,0.199,-0.011951190588979338,0.0,0.25,0.7280008471093485,1.0053511872337566,1.3879612164509842,0
8,independent,0.0,1702,device_6,6,a9145de48b417144c7af3775e288e02775997f9fe05fe150081477a873054859,0.8,0.2,6,0.1979,-0.003456394559451464,0.0,0.25,0.7203210325497478,0.997501996826923,1.3682195304547218,0
8,independent,0.0,1702,device_7,7,d5540b0ac6ba57c549c97172cd0e7893670644d017f8b96b531d60525b5060f3,0.8,0.2,7,0.1921,0.0076929531033899145,0.0,0.25,0.7255188122466775,0.9968748539356945,1.379538984635093,0
8,independent,0.0,1703,device_0,0,c56937f4997419338f8c9cdda735c777da44d445c46c2ba6269c577b1eb41cc0,0.8,0.2,0,0.1985,-0.001800151244794757,0.0,0.25,0.7258312785051446,1.0068436339778941,1.3775017218765948,0
8,independent,0.0,1703,device_1,1,a3c1adbeaf0835d3c8906ceaa7370901a1c38a0371cea9ff3d215f57dbaf8e5d,0.8,0.2,1,0.1988,0.006245048110657853,0.0,0.25,0.7196703104117759,0.9999088835651472,1.3855908311461957,0
8,independent,0.0,1703,device_2,2,75cc758091406076bbaa6ce0454d45ecd103bc8dac6710212461a549f2fa9c4d,0.8,0.2,2,0.21,-0.0017086524228650023,0.0,0.25,0.7301900760850489,1.0047897314211993,1.384303063414696,0
8,independent,0.0,1703,device_3,3,d65d69fd835f139d4e6ff67c5a466979c29ae9f47db418b4dcbcd7b169d4bd17,0.8,0.2,3,0.1969,0.019139817861789334,0.0,0.25,0.7289879255551127,0.9998306825267855,1.3746748932726742,0
8,independent,0.0,1703,device_4,4,9b3377fa5b83af10d2819d0a8035d89a9ae9fb037482e94e42aee52f344deaf8,0.8,0.2,4,0.2006,-0.000775436849387223,0.0,0.25,0.7261032156544754,1.0063246414648432,1.3806583339635412,0
8,independent,0.0,1703,device_5,5,5c1f5d1bc13ef29cc151953a61b02a00fe5839285ba83a6995efaae0d07e83b9,0.8,0.2,5,0.2022,0.003914236718971509,0.0,0.25,0.7218698123271456,0.9972931146572896,1.3815953242292196,0
8,independent,0.0,1703,device_6,6,3570a141a8a7282e5b4195df3c514de6ebd0143a70f277aa37937747c0d9a09a,0.8,0.2,6,0.1984,-0.0029333231038576454,0.0,0.25,0.7248938147185173,1.0007009463469059,1.384597804248102,0
8,independent,0.0,1703,device_7,7,dd22e18297ef996c2e15da47c3a3e504e6e5ac3908c1d4b0e538d4de5c648d6b,0.8,0.2,7,0.198,0.008136924803591563,0.0,0.25,0.7217338282384174,1.0022567246872875,1.3767580512439583,0
8,independent,0.75,1701,device_0,0,8bfed79f09ed4f547dfe3a02b672ac0480e06a5b8b6b429cf2398ebc3188fcf8,0.2,0.05,0,0.2038,0.7377209806197738,0.75,0.25,0.724365430548855,0.9980333308591841,1.3693732953829598,0
8,independent,0.75,1701,device_1,1,f52577f93502247ffaacb672bb2c7eaaab64511a9ea227d41e7db0441ee49315,0.2,0.05,1,0.2015,0.747037934429653,0.75,0.25,0.7222710996097811,1.000230794938011,1.3800549915385458,0
8,independent,0.75,1701,device_2,2,88c6b4702314591b179c39503cbc9245794d39d18a11ec600999cd7523916254,0.2,0.05,2,0.2039,0.7402814201751738,0.75,0.25,0.7251831818902417,1.0008981630488223,1.3838700158849426,0
8,independent,0.75,1701,device_3,3,8ec188c15e0113324685a75868c2c326bab778cdc34bd592d6bf40a8ebf51e9b,0.2,0.05,3,0.1946,0.735208444977002,0.75,0.25,0.7246507228515883,1.0007525555429533,1.3765662745534626,0
8,independent,0.75,1701,device_4,4,f23bbd40d49e563dec992847ecf4f681802cf3ac94a96917288f7243d9c683e7,0.2,0.05,4,0.1979,0.7505223802545179,0.75,0.25,0.7226583569958213,0.9989480768893584,1.3735184642797513,1
8,independent,0.75,1701,device_5,5,f4d448a21f9ca6fcc35f1fe7b3947d94a7adf50f1d079198fb51d50151b9b1cf,0.2,0.05,5,0.2083,0.7507682684509966,0.75,0.25,0.726515730605307,1.0023906902600195,1.384304519001664,1
8,independent,0.75,1701,device_6,6,19aa8f8a64462ec5e467ca3da0715d6dfebb841f69b9ed7986903709cdc38fa4,0.2,0.05,6,0.2003,0.745904342585672,0.75,0.25,0.724343373562367,1.0010270292588457,1.3783573897343075,0
8,independent,0.75,1701,device_7,7,4a9486b11f7d2eb1347d346d6acc9745c5dc182167993f7307cb504914cc0bf4,0.2,0.05,7,0.2063,0.756925862547495,0.75,0.25,0.7292864940991873,1.003791770601656,1.374972270628291,0
8,independent,0.75,1702,device_0,0,3631ca9453b62362570d3fd0dee38a7cda67a62314f882530b961abfd5fcc4ad,0.2,0.05,0,0.2084,0.7526749545009777,0.75,0.25,0.7223537409034041,0.9975166111990028,1.3669650641560984,0
8,independent,0.75,1702,device_1,1,9fc763d309410c3652254683b800fc8d7dd8a5c3c0806772904b0035b239908d,0.2,0.05,1,0.2098,0.7605253597636817,0.75,0.25,0.7242583158518097,0.9973995321585252,1.3640805034203343,0
8,independent,0.75,1702,device_2,2,4e97f887a203d2fe21bd5a7160945753c0aa8e7893e07c76015a9475e9e0c010,0.2,0.05,2,0.209,0.769530381776923,0.75,0.25,0.7296006626088599,0.9999169110810994,1.374414701969857,0
8,independent,0.75,1702,device_3,3,867cdbd874ac55e6e78ded772b37401b08452f497bb540665d72a7f3a10da43e,0.2,0.05,3,0.207,0.7474369562348688,0.75,0.25,0.7264432833376383,1.0040484185535452,1.3771314162183526,0
8,independent,0.75,1702,device_4,4,fbcad4367c345307145d92d51e4a93ebf8b36dec3502fbf9c3e36739d9bbbd95,0.2,0.05,4,0.2006,0.7499308031117456,0.75,0.25,0.7250036295049436,1.0036678080397907,1.3712023973953889,0
8,independent,0.75,1702,device_5,5,20996f7c330b5624b7472b047aacb8a158da8d3394adde98a275c353f5ea6c28,0.2,0.05,5,0.1987,0.7424855419437526,0.75,0.25,0.7247989810839447,0.994805779931373,1.3822421150567639,0
8,independent,0.75,1702,device_6,6,d0a57769408593ba9eed462fe273f54f67bbfb147faa13cfa3916e0c59d15cfe,0.2,0.05,6,0.1943,0.7377217835775971,0.75,0.25,0.7256217370523097,1.001947847676921,1.3773585231980223,0
8,independent,0.75,1702,device_7,7,57af01cecd0d1a819c6437142c1a251d8ad0ce5f939b7a24400fddc895af13c1,0.2,0.05,7,0.2024,0.7608872836309122,0.75,0.25,0.724196037486577,1.0008315506873642,1.3770961460331426,1
8,independent,0.75,1703,device_0,0,213eaabf02e4cdabe508eb9f44e471f92ab1273c0d53d4b6f6edd50c1d322654,0.2,0.05,0,0.2091,0.7538894198635822,0.75,0.25,0.7254085610588458,1.0024281924833711,1.384315087684925,0
8,independent,0.75,1703,device_1,1,103622f50db0300c832cb7e1948be1451b9d8c21a7ca5253b48faedaa19c0238,0.2,0.05,1,0.1945,0.7504244166784237,0.75,0.25,0.7241986605046327,1.0010411635269314,1.380515320290274,2
8,independent,0.75,1703,device_2,2,cdacfbede0ca7c0f0a6963634a254459a1bfa7bc5dd8a203aee2e2d7fbf54695,0.2,0.05,2,0.206,0.7597208447421292,0.75,0.25,0.7279228490262443,1.003915906165092,1.3711922458692356,0
8,independent,0.75,1703,device_3,3,4f33445493a0c06c85658312932e43a688e2b94b6f49c0088114e6f3f4925ebe,0.2,0.05,3,0.2001,0.7494626655164539,0.75,0.25,0.7228524435334673,0.9988460652819398,1.3827732054864368,1
8,independent,0.75,1703,device_4,4,a9857c55a813c693c0e9f10648e6502b6c6158ea781f601ba7f3f9a8f2492f8c,0.2,0.05,4,0.1996,0.7442492716954668,0.75,0.25,0.720996448839257,0.9994020205275274,1.3706696853190943,0
8,independent,0.75,1703,device_5,5,334aad85c52a22e385900ec8b7aff74740cce90c39a8c6c108b12a6b33149c45,0.2,0.05,5,0.2043,0.7489202800015802,0.75,0.25,0.7242797307070967,0.9995700908889431,1.377968263500247,1
8,independent,0.75,1703,device_6,6,2d6aa0b5447acb4d7dcceafe478e062a041f4311f80791341a165aa237542794,0.2,0.05,6,0.1977,0.7474470337937952,0.75,0.25,0.7251957031219315,0.9994447557562702,1.3768746534653449,1
8,independent,0.75,1703,device_7,7,6bc1290397e80fe608ccb4fd1e24c5343233c5a43f7e8af3554bc48aff8873d6,0.2,0.05,7,0.2078,0.7636908091075989,0.75,0.25,0.7205688856885464,0.9933412990080042,1.369627154849114,0
8,independent,0.975,1701,device_0,0,3f411437569c4b42aa9d50c37cf6532d8b09d821140731f4a3a4bbda9b9afe42,0.020000000000000018,0.0050000000000000044,0,0.1992,0.9789949792069076,0.975,0.25,0.7297677047866288,1.0022097642465506,1.3797206872333794,0
8,independent,0.975,1701,device_1,1,ffbaef91fdfa40fe8e421c63b89d66f9d87d680469f519a890e4f39b61963dea,0.020000000000000018,0.0050000000000000044,1,0.1964,0.9645172533100475,0.975,0.25,0.7232352031192512,0.9998033596181531,1.3786522980586606,0
8,independent,0.975,1701,device_2,2,749997a93fbd07c191fd4dd5364e64f8325c99015cb84c56b3d5cf4c5af53eaa,0.020000000000000018,0.0050000000000000044,2,0.1917,0.9770844960229454,0.975,0.25,0.7287616511100039,0.9981786962930879,1.3669042058736065,1
8,independent,0.975,1701,device_3,3,bd37d989e3b1ca1dfc65987fc631e02d18beda79d361a720852c863d70bb9c20,0.020000000000000018,0.0050000000000000044,3,0.1938,0.9753532964740108,0.975,0.25,0.7255845004024614,1.0044607475119336,1.3779567186671653,1
8,independent,0.975,1701,device_4,4,5584f82472e377b6b6de650492296fcd413a5c9cff9a74056836033ea5fb083b,0.020000000000000018,0.0050000000000000044,4,0.1956,0.9733056752470807,0.975,0.25,0.7278633883210953,1.0000960973667519,1.373490284630933,5
8,independent,0.975,1701,device_5,5,dc490b9abd1c2be95baa4cf26bdd529ebb9e74ea1efc563400ab2dde3ae2d7cf,0.020000000000000018,0.0050000000000000044,5,0.1916,0.9728832413811094,0.975,0.25,0.726348444705206,1.0063238212652408,1.3812788763768833,5
8,independent,0.975,1701,device_6,6,69028e73f2787c12d6deb43516f30dd3ea356fa80e21d0872e31fb31c0be0399,0.020000000000000018,0.0050000000000000044,6,0.1942,0.9750770993540233,0.975,0.25,0.7265607221138909,1.0042617435764196,1.3883528404008636,2
8,independent,0.975,1701,device_7,7,df120b61e42764a3f38cc47d3fc5d9c49358fc534156816f737b24f572e9f11e,0.020000000000000018,0.0050000000000000044,7,0.2073,0.9753489861302369,0.975,0.25,0.7191092733577061,0.9950395872894819,1.365555656640017,1
8,independent,0.975,1702,device_0,0,04084b22d4e789c7d5d86a2c0afa9dc3313fab39ddf2fe7b24d8d7d355b82bad,0.020000000000000018,0.0050000000000000044,0,0.1959,0.9765108226097688,0.975,0.25,0.7223342985127764,0.9988868051726555,1.3788322337666339,8
8,independent,0.975,1702,device_1,1,a74722e3c8e46a4201263908b7399cf9426a5269f8e59672caa441f44dafab64,0.020000000000000018,0.0050000000000000044,1,0.1964,0.9759131539250144,0.975,0.25,0.7294909690803126,1.0060854992617447,1.3788887736353899,2
8,independent,0.975,1702,device_2,2,0944d81e1110d1d5ae51f7342fdaa60f6a6ca11ff3d68cbe534671479ce3d87e,0.020000000000000018,0.0050000000000000044,2,0.2027,0.9740112841912655,0.975,0.25,0.7282016141213391,1.001366750133196,1.3669331711480066,2
8,independent,0.975,1702,device_3,3,ba8e3477bb050776f5e482941fcc78d542b3c50365a7a389d08c2b7e6fb6c3c9,0.020000000000000018,0.0050000000000000044,3,0.2082,0.9760343972479407,0.975,0.25,0.7264119627596505,1.0040752606614787,1.37940634639989,0
